scenario,distribution_family,distribution_parameters,n,evidence_tier,decision_scope,total_replications,conditional_denominator,classification_count,classification_rate,classification_ci95_lower,classification_ci95_upper,type_i_rejections,type_i_error,type_i_ci95_lower,type_i_ci95_upper,coverage_successes,ci_coverage,coverage_ci95_lower,coverage_ci95_upper,mean_bias,rmse,mean_standard_error,empirical_sd_sample_mean,mean_se_to_empirical_sd_ratio,probability_extreme_count_positive,outlier_warn_rate,mean_extreme_count,mean_extreme_fraction,mean_delta_mean_remove_extremes,median_influence_ratio,p90_influence_ratio,mean_delta_standard_error_remove_extremes,mean_delta_t_statistic_remove_extremes,exact_normality_rejection_rate,shape_pass_rate
contamination_symmetric_eps_0p1,normal_contamination_symmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(0,10)"",""epsilon"":0.1}",500,exploratory,insufficient,200,54,54,0.27,0.21323449814685846,0.33543435198668425,2,0.037037037037037035,0.01021636794844559,0.12535176917275476,52,0.9629629629629629,0.8746482308272452,0.9897836320515545,-0.005709612645310974,0.04737609948394773,0.04426737771422369,0.04747240246765115,0.9324865693154788,1.0,1.0,32.148148148148145,0.06429629629629628,0.03870659818852283,0.8137293886698429,1.8055581025603418,0.029428083650399617,1.1370643836701317,1.0,0.0
contamination_symmetric_eps_0p1,normal_contamination_symmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(0,10)"",""epsilon"":0.1}",750,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,15,0.075,0.04597491718438201,0.12004361023629456,185,0.925,0.8799563897637055,0.954025082815618,-8.898012921720321e-05,0.038146145539257784,0.03612278094432849,0.03824176598126281,0.9445897703057816,1.0,1.0,51.975,0.0693,0.027240390242120372,0.605789062504065,1.5419625612487715,0.02394704660456477,0.9077441140668506,1.0,0.0
contamination_symmetric_eps_0p1,normal_contamination_symmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(0,10)"",""epsilon"":0.1}",750,exploratory,acceptable,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_symmetric_eps_0p1,normal_contamination_symmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(0,10)"",""epsilon"":0.1}",750,exploratory,caution,200,150,150,0.75,0.6856590168795417,0.8049183199318249,7,0.04666666666666667,0.022786549161261972,0.09318647239912747,143,0.9533333333333334,0.9068135276008725,0.9772134508387381,6.441065823225641e-05,0.034421231981625264,0.03615511311252051,0.03453648584852067,1.0468671674095404,1.0,1.0,53.266666666666666,0.07102222222222224,0.025143337782836627,0.5913270367966782,1.4898438538305243,0.02394959273497958,0.87753499581395,1.0,0.0
contamination_symmetric_eps_0p1,normal_contamination_symmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(0,10)"",""epsilon"":0.1}",750,exploratory,insufficient,200,50,50,0.25,0.19508168006817497,0.31434098312045833,8,0.16,0.08337420678033404,0.2851421606303499,42,0.84,0.7148578393696501,0.916625793219666,-0.0005491524915655819,0.04760304658958669,0.036025784439752406,0.04808313884274595,0.749239448730112,1.0,1.0,48.1,0.06413333333333333,0.03353154761997162,0.7345064098052316,2.090267787653185,0.023939408213320343,0.9983714688255528,1.0,0.0
contamination_symmetric_eps_0p1,normal_contamination_symmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(0,10)"",""epsilon"":0.1}",2000,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,8,0.04,0.020405632066152306,0.07693206820093293,192,0.96,0.923067931799067,0.9795943679338476,-0.0018004589412892618,0.02233855753153304,0.02231622141104955,0.022321756297643786,0.9997520407211496,1.0,1.0,139.49,0.069745,0.01716322775178963,0.6261535487793854,1.5548535539976356,0.014862085604567254,0.9558383301678718,1.0,0.0
contamination_symmetric_eps_0p1,normal_contamination_symmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(0,10)"",""epsilon"":0.1}",2000,exploratory,acceptable,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_symmetric_eps_0p1,normal_contamination_symmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(0,10)"",""epsilon"":0.1}",2000,exploratory,caution,200,173,173,0.865,0.8107086162924745,0.9055342954521209,8,0.046242774566473986,0.023615435969923965,0.08858369964573554,165,0.953757225433526,0.9114163003542645,0.976384564030076,-0.0015503985433564947,0.022539952141847404,0.02235297163654879,0.022551840446737817,0.9911817037434834,1.0,1.0,140.67052023121389,0.07033526011560694,0.017259064444104306,0.6213343077073912,1.5555398089368402,0.014890861074428758,0.9687072264089392,1.0,0.0
contamination_symmetric_eps_0p1,normal_contamination_symmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(0,10)"",""epsilon"":0.1}",2000,exploratory,insufficient,200,27,27,0.135,0.09446570454787906,0.18929138370752552,0,0.0,0.0,0.12455502974186705,27,1.0,0.8754449702581328,0.9999999999999998,-0.003402697787302919,0.02100236049837575,0.022080747743961817,0.021119678615474757,1.0455058595343807,1.0,1.0,131.92592592592592,0.06596296296296297,0.01654916301955115,0.6750945383824091,1.2752918605579189,0.014677709445825013,0.8733820690676996,1.0,0.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",5,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,17,0.085,0.05374575017747561,0.13189587071565567,183,0.915,0.8681041292843443,0.9462542498225244,-0.014882369987110651,0.4352565255292971,0.4083303792588755,0.4360936210390577,0.9363365102336692,0.265,0.265,0.32,0.064,0.11692823394390162,0.0,0.9670962504179992,0.07795352145550924,1.9178081781527814,0.08,0.61
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",5,exploratory,acceptable,200,113,113,0.565,0.49570736259794607,0.6318427449730093,8,0.07079646017699115,0.036307708145227546,0.13350751858129759,105,0.9292035398230089,0.8664924814187024,0.9636922918547725,-0.03479919688514078,0.4050258014479655,0.37639866402384764,0.4053255468273852,0.9286329642186196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",5,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",5,exploratory,insufficient,200,87,87,0.435,0.36815725502699076,0.504292637402054,9,0.10344827586206896,0.05538511033788457,0.18504980896262468,78,0.896551724137931,0.8149501910373753,0.9446148896621154,0.010986612075848012,0.4716376692448126,0.44980490594345196,0.4742430998909876,0.9484690574240233,0.6091954022988506,0.6091954022988506,0.735632183908046,0.1471264367816092,0.2688005378020727,0.8579177139985589,0.9878943123901539,0.17920349759887183,4.4087544325351296,0.1839080459770115,0.10344827586206896
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",8,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,13,0.065,0.03837635464915299,0.10801907929906895,187,0.935,0.8919809207009312,0.961623645350847,0.024492934532920358,0.3856711977888859,0.3391120008598254,0.3858585271531055,0.8788506071430386,0.255,0.255,0.3,0.0375,0.09492810732764742,0.0,0.9195729911800057,0.05130732184286826,0.5954319123761643,0.225,0.635
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",8,exploratory,acceptable,200,122,122,0.61,0.5409374595716976,0.6749165686253038,9,0.07377049180327869,0.039293805533232,0.13426949407707403,113,0.9262295081967213,0.865730505922926,0.960706194466768,-0.0037978398027571844,0.37639197298982235,0.3011789063513698,0.37792487159266774,0.7969279848720416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",8,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",8,exploratory,insufficient,200,78,78,0.39,0.3250834313746962,0.4590625404283025,4,0.05128205128205128,0.020121012473896145,0.1245667654729449,74,0.9487179487179487,0.8754332345270551,0.9798789875261039,0.0687426072118006,0.3997531713826815,0.39844325124484564,0.3963471201766737,1.0052886244442438,0.6538461538461539,0.6538461538461539,0.7692307692307693,0.09615384615384616,0.24340540340422415,0.8473304721917495,0.9593533238865036,0.13155723549453405,1.5267484932722164,0.5769230769230769,0.0641025641025641
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",10,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,21,0.105,0.06970748792681017,0.1551803199112304,179,0.895,0.8448196800887696,0.9302925120731899,-0.03588649676172306,0.3334063119013318,0.2934215803081285,0.332301141147391,0.8829990149747405,0.27,0.27,0.345,0.0345,0.09478145252661502,0.0,0.9212303916418793,0.045135794273853,0.6976222511888467,0.295,0.595
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",10,exploratory,acceptable,200,115,115,0.575,0.5057093264785485,0.6414638745648614,15,0.13043478260869565,0.08066384692772066,0.20409754153481507,100,0.8695652173913043,0.7959024584651849,0.9193361530722793,-0.05741469079145888,0.33405392770422204,0.25927832611270146,0.3305231325082953,0.7844483505437981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034782608695652174,1.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",10,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",10,exploratory,insufficient,200,85,85,0.425,0.3585361254351385,0.49429067352145145,6,0.07058823529411765,0.03275096311266676,0.14556059357469509,79,0.9294117647058824,0.8544394064253049,0.9672490368873332,-0.006760116603845196,0.33252811827057854,0.3396153948078239,0.33443246653394754,1.0154976827686382,0.6352941176470588,0.6352941176470588,0.8117647058823529,0.0811764705882353,0.22301518241556478,0.8149008431693985,1.3559104051935178,0.10620186887965413,1.6414641204443452,0.6470588235294118,0.047058823529411764
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",15,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,18,0.09,0.05768744886219316,0.13776571876716542,182,0.91,0.8622342812328346,0.9423125511378069,-0.019692067218688353,0.2641673705762166,0.2467842281400926,0.2640934473067414,0.9344579756023089,0.325,0.325,0.43,0.028666666666666667,0.08073597367178616,0.0,0.8735046923378416,0.031053754731937815,0.6032165516684632,0.415,0.585
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",15,exploratory,acceptable,200,108,108,0.54,0.4708228918895333,0.6076694820002854,13,0.12037037037037036,0.07171063993921549,0.19510865172020736,95,0.8796296296296297,0.8048913482797926,0.9282893600607844,-0.01960118681318189,0.264478115697044,0.22706652821377013,0.2649803810950152,0.8569182641953778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,1.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",15,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",15,exploratory,insufficient,200,92,92,0.46,0.39233051799971463,0.5291771081104667,5,0.05434782608695652,0.023435063948632366,0.12098530476246525,87,0.9456521739130435,0.8790146952375347,0.9765649360513676,-0.019798752912108978,0.2638021157598688,0.2699310932709929,0.2644995282604651,1.0205352540560266,0.7065217391304348,0.7065217391304348,0.9347826086956522,0.062318840579710134,0.1755129862430134,0.7162121600408164,1.2827464790213843,0.06750816246073436,1.3113403297140507,0.8152173913043478,0.09782608695652174
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",20,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,11,0.055,0.03098534170345884,0.0957869987723084,189,0.945,0.9042130012276914,0.9690146582965411,-0.013929502293842821,0.22356729333146516,0.21245264165899966,0.22369286107042527,0.9497515505964813,0.405,0.405,0.58,0.029000000000000005,0.08893704652507052,0.0,1.107578407669678,0.029913195179954125,0.5727054721830591,0.595,0.52
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",20,exploratory,acceptable,200,94,94,0.47,0.40204754873265425,0.5390831708499817,7,0.07446808510638298,0.03653858086656638,0.14581212236028018,87,0.925531914893617,0.8541878776397197,0.9634614191334335,-0.00374717120386973,0.2206479273815046,0.19100128672671535,0.22179904343477194,0.8611456738896451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1702127659574468,1.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",20,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",20,exploratory,insufficient,200,106,106,0.53,0.4609168291500183,0.5979524512673458,4,0.03773584905660377,0.014770847100615568,0.09303415610882099,102,0.9622641509433962,0.906965843891179,0.9852291528993844,-0.02295911665664916,0.22612463567109026,0.23147554131593098,0.2260247428699818,1.0241159369400752,0.7641509433962265,0.7641509433962265,1.0943396226415094,0.05471698113207548,0.16780574816051042,0.6901337928304686,1.2849304264038741,0.05643999090557381,1.0805763626095455,0.9716981132075472,0.09433962264150944
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",30,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,11,0.055,0.03098534170345884,0.0957869987723084,189,0.945,0.9042130012276914,0.9690146582965411,-0.0014319970851570313,0.19218084282743575,0.17930428509814442,0.19265775558786213,0.9306881238755642,0.435,0.435,0.64,0.021333333333333333,0.06978802847465115,0.0,1.0546955224551118,0.02120017921070599,0.5649448352231198,0.765,0.485
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",30,exploratory,acceptable,200,91,91,0.455,0.387482193098835,0.524213886275119,4,0.04395604395604396,0.01722436644411733,0.10763093384266353,87,0.9560439560439561,0.8923690661573366,0.9827756335558827,0.025015548909810333,0.18196219210659956,0.1660821983419082,0.1812329995667693,0.9164015313928561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4945054945054945,1.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",30,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",30,exploratory,insufficient,200,109,109,0.545,0.47578611372488105,0.6125178069011651,7,0.06422018348623854,0.03145364631393962,0.126657202368408,102,0.9357798165137615,0.8733427976315921,0.9685463536860605,-0.023512058420405012,0.2003131376270883,0.19034290798637826,0.19984731318485102,0.952441666355146,0.7981651376146789,0.7981651376146789,1.1743119266055047,0.039143730886850144,0.12805142839385533,0.6479730414901647,1.1968197793455515,0.03889941139579081,1.0365960279323296,0.9908256880733946,0.05504587155963303
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",40,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,13,0.065,0.03837635464915299,0.10801907929906895,187,0.935,0.8919809207009312,0.961623645350847,0.013592189715953955,0.15753684981082844,0.15881686482759236,0.1573432423289222,1.0093656548375278,0.575,0.575,1.035,0.025875000000000002,0.08795852961091236,0.5023382855401622,1.2906362587208207,0.022570201949036413,0.6810970369619617,0.88,0.38
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",40,exploratory,acceptable,200,68,68,0.34,0.27791545970908793,0.4081150447316374,7,0.10294117647058823,0.05076577178992908,0.19757911309365633,61,0.8970588235294118,0.8024208869063437,0.9492342282100709,0.005803155334147142,0.15856854555119404,0.14160321131740908,0.15964049526443863,0.8870131045562628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6764705882352942,1.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",40,exploratory,caution,200,7,7,0.035,0.017055542008567192,0.07047061152229073,0,0.0,5.551115123125783e-17,0.35433043506668743,7,1.0,0.6456695649333126,1.0,0.05833531785339328,0.12468661134210074,0.15161103345683438,0.11902814245129707,1.2737410694186821,1.0,1.0,1.0,0.024999999999999998,0.07096442972315775,0.46466814259284445,0.5078899422982084,0.014235166688816426,0.4876024639097563,0.7142857142857143,1.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",40,exploratory,insufficient,200,125,125,0.625,0.5561430369897816,0.6891456314159018,6,0.048,0.022182005595288892,0.10077111031703824,119,0.952,0.8992288896829618,0.9778179944047111,0.01532380924396027,0.15861787200511895,0.1685846188938945,0.15851125109428293,1.0635498598999757,0.864,0.864,1.6,0.040000000000000015,0.13675963931296292,0.6341813845743565,1.4366510080776802,0.03531515378388455,1.062449521160192,1.0,0.008
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",50,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,14,0.07,0.042152171828342806,0.11405480885610647,186,0.93,0.8859451911438936,0.9578478281716571,0.01370460376429624,0.15043916547637887,0.13954709349267058,0.15018958319201064,0.929139628240834,0.55,0.55,0.97,0.0194,0.06592720169280511,0.41716045873501795,1.1119669380534065,0.015464101705356307,0.5712551547197728,0.985,0.4
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",50,exploratory,acceptable,200,70,70,0.35,0.28728824127358077,0.4183653566395992,7,0.1,0.04928930144253951,0.192329148485674,63,0.9,0.807670851514326,0.9507106985574605,0.0015731701883351845,0.14646227598137293,0.12813340137406867,0.14751126901114292,0.8686346625110353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571428571428572,1.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",50,exploratory,caution,200,9,9,0.045,0.023852543001492997,0.0832967040018196,0,0.0,0.0,0.2991450484195441,9,1.0,0.7008549515804559,1.0,-0.026417659990248546,0.1070026262614693,0.1289803586423022,0.10998012514053487,1.172760609951011,1.0,1.0,1.0,0.02,0.053588705233927315,0.40198013738334937,0.4846236945563075,0.009423984403084585,0.4617021665350405,1.0,1.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",50,exploratory,insufficient,200,121,121,0.605,0.5358834915928536,0.6701589898679203,7,0.05785123966942149,0.02830275348227581,0.11461017776053556,114,0.9421487603305785,0.8853898222394644,0.9716972465177242,0.023707089087504317,0.1553922938517389,0.14693601136007103,0.15421179723505213,0.9528195248000954,0.8347107438016529,0.8347107438016529,1.5289256198347108,0.030578512396694218,0.10498464455748491,0.5909815685434974,1.3084626982542709,0.02485954116895455,0.9098819127697456,1.0,0.008264462809917356
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",80,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,8,0.04,0.020405632066152306,0.07693206820093293,192,0.96,0.923067931799067,0.9795943679338476,0.002040889516207435,0.10450410991890895,0.11153957085428154,0.10474637355915961,1.0648537707253913,0.73,0.73,1.645,0.020562500000000004,0.07272147742315516,0.5145510609105934,1.2790282433792228,0.014193076753030736,0.7882128697554225,1.0,0.295
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",80,exploratory,acceptable,200,47,47,0.235,0.18157433415232588,0.29841368882762537,5,0.10638297872340426,0.04630478218108157,0.22594269343738355,42,0.8936170212765957,0.7740573065626163,0.9536952178189183,0.004252686932616143,0.11213688266681805,0.10150602035332919,0.11326766779163544,0.8961605931540614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",80,exploratory,caution,200,136,136,0.68,0.6124810156588646,0.7407346668453195,3,0.022058823529411766,0.007529925310275402,0.06284590531741366,133,0.9779411764705882,0.9371540946825863,0.9924700746897246,0.0034019042512756954,0.10227880074149658,0.11273157196181365,0.10260011181451609,1.0987470673093764,0.9485294117647058,0.9485294117647058,2.0955882352941178,0.02619485294117647,0.08833553918796978,0.7259356001036621,1.4257177425341427,0.015844467394305332,0.9397723602907385,1.0,0.08823529411764706
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",80,exploratory,insufficient,200,17,17,0.085,0.05374575017747561,0.13189587071565567,0,0.0,0.0,0.1843181350088518,17,1.0,0.8156818649911483,1.0,-0.01496219769205688,0.10015346976681166,0.129743378084893,0.10207731521114367,1.2710304715256564,1.0,1.0,2.588235294117647,0.032352941176470584,0.1488624797098317,1.261505675545678,1.5288578427490993,0.04022163441062482,1.754913703032004,1.0,0.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",100,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,12,0.06,0.03465219425433187,0.1019316929576627,188,0.94,0.8980683070423372,0.9653478057456681,0.0011115439167732593,0.10447715777579154,0.1000601314691361,0.10473340631825094,0.9553793291615641,0.83,0.83,2.005,0.02005,0.07102729342089704,0.6469725455168606,1.3732697090680153,0.01223059623989427,0.8506922084728947,1.0,0.225
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",100,exploratory,acceptable,200,27,27,0.135,0.09446570454787906,0.18929138370752552,1,0.037037037037037035,0.006568145980785103,0.18283465933575843,26,0.9629629629629629,0.8171653406642414,0.9934318540192149,-0.040607502445480226,0.09547358806962083,0.08893017036143337,0.08805339128330367,1.00995735729597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",100,exploratory,caution,200,158,158,0.79,0.7283538314009754,0.8407158793002101,11,0.06962025316455696,0.039316463407065294,0.12035497683448712,147,0.930379746835443,0.879645023165513,0.9606835365929348,0.00904413023308447,0.10863718727318951,0.10092277259137197,0.10860429729504452,0.9292705270878536,0.9556962025316456,0.9556962025316456,2.151898734177215,0.021518987341772152,0.07520954733580207,0.6736633784101945,1.3597674718406578,0.012419663010353632,0.8785307423321789,1.0,0.11392405063291139
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",100,exploratory,insufficient,200,15,15,0.075,0.04597491718438201,0.12004361023629456,0,0.0,0.0,0.20388330103584862,15,1.0,0.7961166989641515,1.0,-0.007350748496315172,0.06940828980653264,0.1110075749754499,0.07144036366897374,1.553849522516639,1.0,1.0,4.066666666666666,0.04066666666666667,0.1548233470081791,1.2642239108700217,2.017837825266235,0.03225416615619864,2.08870562707298,1.0,0.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",200,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,9,0.045,0.023852543001492997,0.0832967040018196,191,0.955,0.9167032959981803,0.976147456998507,-0.0017710603296193098,0.06750991456290066,0.07069652471450243,0.06765603153165323,1.0449404600597463,0.98,0.98,4.175,0.020875000000000005,0.07432198679776554,1.0064650611087007,1.6531147248050015,0.009141205835013995,1.2474803374437355,1.0,0.09
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",200,exploratory,acceptable,200,4,4,0.02,0.0078044264163494685,0.050287086905826436,0,0.0,0.0,0.4898908364545973,4,1.0,0.5101091635454027,1.0,0.026347657800434025,0.06721601920841526,0.06657503196796181,0.07140302670202225,0.9323838924334603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",200,exploratory,caution,200,187,187,0.935,0.8919809207009312,0.961623645350847,8,0.0427807486631016,0.02183453844814547,0.08213374466656415,179,0.9572192513368984,0.9178662553334359,0.9781654615518546,-0.0012929002880544753,0.06735613495406069,0.0705113191088353,0.06752451405662988,1.0442328996207293,1.0,1.0,4.160427807486631,0.020802139037433158,0.0733690907253231,0.9981763506626778,1.6226685341567382,0.008836115377419119,1.2197628141731989,1.0,0.0748663101604278
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",200,exploratory,insufficient,200,9,9,0.045,0.023852543001492997,0.0832967040018196,1,0.1111111111111111,0.019890887638544907,0.434999705576656,8,0.8888888888888888,0.5650002944233439,0.9801091123614551,-0.024203371473267878,0.07075387121135956,0.07637646018627071,0.0705184053159935,1.0830712896020156,1.0,1.0,6.333333333333333,0.03166666666666667,0.12715304376863237,1.7870650113311737,2.0749373239669007,0.019543065713935985,2.377824582039878,1.0,0.0
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",500,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,9,0.045,0.023852543001492997,0.0832967040018196,191,0.955,0.9167032959981803,0.976147456998507,-0.0014101685185355986,0.04329505578251186,0.04457101886084784,0.04338067188768843,1.027439569775249,1.0,1.0,9.405,0.018809999999999997,0.06799585801297012,1.4753626069722476,2.1618073976224417,0.005336164772707681,1.7416273736921528,1.0,0.02
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",500,exploratory,acceptable,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
gamma_shape_2,gamma,"{""centered_and_standardized"":true,""scale"":1.0,""shape"":2.0}",500,exploratory,caution,200,199,199,0.995,0.9722262956021069,0.9991168312843989,9,0.04522613065326633,0.023973316045364932,0.08370417231267992,190,0.9547738693467337,0.9162958276873201,0.976026683954635,-0.001160662530031451,0.0432525049364313,0.044556965815605906,0.04334597584270216,1.02793777160072,1.0,1.0,9.402010050251256,0.018804020100502514,0.06788530321586693,1.475350203136578,2.161884699506394,0.005311124382608924,1.7366636309735162,1.0,0.020100502512562814
