scenario,family,nominal_group_n,group_sizes,scale_multipliers,effect_size,hypothesis,seed,replications,classical_rejection_rate,welch_rejection_rate,selected_unconditional_rejection_rate,selected_conditional_rejection_rate,acceptable_rejection_rate,caution_rejection_rate,acceptable_rate,caution_rate,insufficient_rate,welch_selection_rate,classical_selection_rate,classical_eligible_rate,false_acceptable_rate,excessive_conservatism,median_max_abs_skewness,median_max_abs_excess_kurtosis,median_max_outlier_fraction,median_variance_ratio,policy_version
normal_small_group_high_variance,normal,10,5;10;20,4.0;2.0;1.0,0.8,H1,20260829,100,0.31,0.13,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.8056061300825959,1.7995551246097974,0.0,14.070098506014386,anova-v1-2026-08
normal_small_group_high_variance,normal,25,12;25;50,4.0;2.0;1.0,0.0,H0,20260827,100,0.22,0.05,0.05,0.054945054945054944,,0.054945054945054944,0.0,0.91,0.09,0.91,0.0,0.0,0.0,False,0.648052371655417,0.9008079483996847,0.0,13.12870821870044,anova-v1-2026-08
normal_small_group_high_variance,normal,25,12;25;50,4.0;2.0;1.0,0.0,H0,20260828,100,0.28,0.06,0.06,0.06451612903225806,,0.06451612903225806,0.0,0.93,0.07,0.93,0.0,0.0,0.0,False,0.5662761814563919,1.000437145174391,0.0,13.731891212061267,anova-v1-2026-08
normal_small_group_high_variance,normal,25,12;25;50,4.0;2.0;1.0,0.0,H0,20260829,100,0.27,0.04,0.03,0.03225806451612903,,0.03225806451612903,0.0,0.93,0.07,0.93,0.0,0.0,0.0,False,0.5945238516807674,1.058752782307847,0.0,14.58613090713068,anova-v1-2026-08
normal_small_group_high_variance,normal,25,12;25;50,4.0;2.0;1.0,0.8,H1,20260827,100,0.36,0.19,0.18,0.20454545454545456,,0.20454545454545456,0.0,0.88,0.12,0.88,0.0,0.0,0.0,False,0.6345497970298544,0.9898217600346302,0.0,14.138002838028061,anova-v1-2026-08
normal_small_group_high_variance,normal,25,12;25;50,4.0;2.0;1.0,0.8,H1,20260828,100,0.38,0.15,0.13,0.14606741573033707,,0.14606741573033707,0.0,0.89,0.11,0.89,0.0,0.0,0.0,False,0.6439044369633253,1.0419970387678261,0.0,15.293888241404733,anova-v1-2026-08
normal_small_group_high_variance,normal,25,12;25;50,4.0;2.0;1.0,0.8,H1,20260829,100,0.39,0.23,0.23,0.25842696629213485,,0.25842696629213485,0.0,0.89,0.11,0.89,0.0,0.0,0.0,False,0.619990799821097,1.0466572832221153,0.0,14.509439790210063,anova-v1-2026-08
normal_small_group_high_variance,normal,60,30;60;120,4.0;2.0;1.0,0.0,H0,20260827,100,0.18,0.05,0.05,0.05,0.06060606060606061,0.029411764705882353,0.66,0.34,0.0,1.0,0.0,0.0,0.0,False,0.3963000383543487,0.7788260574674277,0.0,15.184883988809784,anova-v1-2026-08
normal_small_group_high_variance,normal,60,30;60;120,4.0;2.0;1.0,0.0,H0,20260828,100,0.27,0.06,0.06,0.06,0.06666666666666667,0.05,0.6,0.4,0.0,1.0,0.0,0.0,0.0,False,0.456945129887241,0.7118116076558785,0.0,14.836568634380399,anova-v1-2026-08
normal_small_group_high_variance,normal,60,30;60;120,4.0;2.0;1.0,0.0,H0,20260829,100,0.22,0.08,0.08,0.08,0.05970149253731343,0.12121212121212122,0.67,0.33,0.0,1.0,0.0,0.0,0.0,False,0.40439436008359997,0.6878863998666398,0.0,15.379077919051452,anova-v1-2026-08
normal_small_group_high_variance,normal,60,30;60;120,4.0;2.0;1.0,0.8,H1,20260827,100,0.53,0.28,0.28,0.2828282828282828,0.3225806451612903,0.21621621621621623,0.62,0.37,0.01,0.99,0.0,0.0,0.0,False,0.45003983943900694,0.7541166367176058,0.0,15.809998860713769,anova-v1-2026-08
normal_small_group_high_variance,normal,60,30;60;120,4.0;2.0;1.0,0.8,H1,20260828,100,0.57,0.33,0.33,0.33,0.32432432432432434,0.34615384615384615,0.74,0.26,0.0,1.0,0.0,0.0,0.0,False,0.39852966107395693,0.6510035531606206,0.0,14.946943682507158,anova-v1-2026-08
normal_small_group_high_variance,normal,60,30;60;120,4.0;2.0;1.0,0.8,H1,20260829,100,0.5,0.28,0.28,0.28,0.2807017543859649,0.27906976744186046,0.57,0.43,0.0,1.0,0.0,0.0,0.0,False,0.42120775684924217,0.7051133973843298,0.0,15.826855289992995,anova-v1-2026-08
normal_large_group_high_variance,normal,10,5;10;20,1.0;2.0;4.0,0.0,H0,20260827,100,0.01,0.07,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.9086447854033828,2.028128886404132,0.0,16.43075366455979,anova-v1-2026-08
normal_large_group_high_variance,normal,10,5;10;20,1.0;2.0;4.0,0.0,H0,20260828,100,0.0,0.03,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.9555619677463678,1.9784877932500242,0.0,16.382772386404916,anova-v1-2026-08
normal_large_group_high_variance,normal,10,5;10;20,1.0;2.0;4.0,0.0,H0,20260829,100,0.01,0.09,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.8699138453587153,1.8879831946361876,0.0,17.08102628953791,anova-v1-2026-08
normal_large_group_high_variance,normal,10,5;10;20,1.0;2.0;4.0,0.8,H1,20260827,100,0.02,0.09,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.9132426710636514,2.0467195622186294,0.0,18.892469510297566,anova-v1-2026-08
normal_large_group_high_variance,normal,10,5;10;20,1.0;2.0;4.0,0.8,H1,20260828,100,0.0,0.06,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.9108495218898094,1.9302676829806753,0.0,19.68884119682788,anova-v1-2026-08
